A,B,C,D,E,F,G,H,I,J,Response
145.3023021,0.703639835,2.134308169,-0.251184026,-0.479050834,-0.921275502,-0.22846438,0.461286985,black,female,0.994810296
40.81941807,0.189666434,0.102954953,-2.271346052,0.412115603,0.9206279,-0.71540878,0.84937418,white,female,0.092762653
500.214125,0.853703112,1.739659586,-1.163209072,-1.396424286,2.195395873,0.385907519,-0.843571317,white,female,2.337160391
145.6834121,0.262387767,1.218906848,-1.129864607,0.981792782,-1.362209535,0.032787344,0.31643505,white,female,0.490732211
144.8371692,-0.940845738,0.8343142,0.220688514,0.454520532,-0.077462584,0.52713055,-1.775160608,black,female,0.930700981
-116.7701188,-0.612735303,-1.454321731,-1.12519204,1.14562298,0.115484286,-1.577848341,-0.643792999,black,female,1.438633742
80.27263458,-0.674514544,-0.386058851,0.297511613,1.121655727,-0.554607467,0.164368031,-1.344011521,white,male,0.9753561
-226.1264463,-0.347070128,0.970690849,-0.886573177,-0.660282799,-0.342456046,-0.167176453,-0.878295461,black,male,-1.630902709
-71.82455175,-0.043041735,-0.202058399,-1.087058478,0.321243312,-0.474622832,0.440879128,-0.30369896,black,female,-0.64178388
-37.52664265,-1.760128884,1.06476879,0.405675937,-1.846647124,-1.383963126,-1.442337872,1.031143268,black,male,0.125492891
135.6406217,0.597478743,0.724211407,0.388041746,-0.586653925,0.254794861,0.770405955,1.612139717,white,female,0.43791709
-52.18713656,-0.233282935,-0.145244689,0.239161014,0.465984016,0.471901317,-1.156883365,-0.291833427,white,female,-0.646238387
48.30958338,1.372855833,-0.067408158,0.175802213,-0.828556396,0.851422183,-0.646087664,-0.311404757,black,male,0.915086866
-254.2177722,0.374037288,-2.843766176,1.689615792,-2.870595857,0.175715523,0.654039527,1.134817888,black,female,-0.505821057
-148.9167086,-0.148723226,-0.076190945,-1.376956664,1.047923152,-0.961292302,-0.724327457,1.414325446,black,male,-0.650711512
88.77827558,-1.397828308,-1.247986422,0.242497247,1.736593994,1.216196137,2.722729607,-0.867040197,white,male,-0.200330918
-8.934786802,1.195649642,0.231937793,1.408376753,-1.834450768,-0.536002529,0.626870561,-1.292129408,white,male,-0.515676486
-151.422874,-0.37665642,-1.352061857,-0.430579203,-1.188945934,-0.034620593,0.584494448,-0.849399793,black,female,-0.634906307
78.35287885,-0.548393986,-0.959382288,0.89033098,1.928403404,0.322828144,-0.425970644,0.151045778,white,female,1.565409913
-93.65874944,-0.089189767,0.248720778,0.747062361,1.065833656,0.040746632,-0.883273195,-0.75721598,black,male,-0.902635772
146.5985377,-1.994050443,1.047440523,1.356347318,1.221169368,0.890024965,2.207950926,-0.671192976,white,female,0.217940789
45.36177394,0.239605137,0.380255713,1.366190518,-0.495491178,-1.562311343,-0.011165086,-0.639865431,white,male,0.605272728
84.52253291,-0.312330696,0.736870497,0.291349168,0.244760739,1.175563043,1.620982774,0.653512915,white,female,-0.365276622
-61.83333624,-0.601604235,-0.239161799,1.143918051,-0.300211818,0.728582184,0.376627859,-1.170624484,white,male,-1.279184572
143.5148947,1.575537786,0.495764031,-1.934955822,-1.874898484,0.169171976,0.389751728,2.877639723,white,female,0.307072191
129.4291498,-0.37526828,-0.593936295,1.467850842,-0.768981415,0.729552807,-0.048497845,0.906500889,white,female,1.399668478
102.3330815,1.100680139,-0.672343694,0.466264988,0.687915624,-0.835941986,-0.376747356,-0.390298234,white,female,0.876375147
94.81549547,0.135456381,0.434307946,-1.030461044,2.898326244,-1.068483435,-0.734493725,-0.773124864,white,male,1.019436605
-31.56316815,0.850749368,1.242188717,-1.484077565,1.569677232,-0.462407788,0.247453489,0.245474327,black,male,0.161660554
-52.25627318,2.082711093,-0.29207042,-0.880105588,-2.854591549,0.915416295,0.583153462,0.8892309,black,female,-0.026029827
-136.1908347,0.770889775,1.739640499,-1.521224492,-0.461703535,1.725707395,0.342642339,1.129807698,black,male,-1.296164659
-63.65777593,-0.504940154,0.048786097,1.288783754,-0.046659723,-0.41661036,-0.575439513,-0.432135406,white,male,-0.953244082
-47.49508943,2.204182085,-0.24059594,1.54606797,-0.946995488,0.480339091,-0.159582418,1.556617148,black,male,0.133442947
-174.6433812,-0.657197174,0.926413521,-0.124178936,0.137364285,-0.543282199,0.846944574,1.716335327,black,male,-0.727789643
4.880436236,-1.464652295,0.023999046,0.695803952,2.838890759,0.368867475,2.175822544,2.371755574,white,male,-1.293256567
36.33209049,1.333290813,0.756673035,-0.488309801,0.368582342,-0.640642407,0.644719806,-2.993242272,black,female,0.149715323
-34.97030399,-0.402740479,0.021400292,-0.40546515,-0.001375575,0.443294606,0.140099378,0.234603067,black,female,1.262472442
-139.4721006,0.152981092,-2.080988348,-0.236531708,-1.17764719,-0.882095606,0.090322214,1.237161974,white,male,-0.711962181
141.6347203,-1.6479692,0.858896686,0.633952673,1.07487951,-0.796817336,-1.196467033,-0.035047931,white,male,0.855754194
250.3211404,0.3101747,-0.377715789,0.510605787,-0.921737224,1.702358917,0.49973773,-1.31919897,white,female,1.643765288
-212.2586529,-0.14050787,-0.843354292,-0.707271921,1.27850724,-0.975695287,-0.819456223,0.392526085,black,female,-0.401789062
148.1404919,0.497984377,0.329561077,0.004695889,0.139675218,1.063796007,-1.12523289,0.175392658,white,female,0.617705449
-11.3397644,-1.045501717,-1.347847293,-0.161546946,0.072226198,0.31177556,0.290283455,-1.469104544,white,male,0.5236215
-89.60734965,-0.480285819,0.384826771,-1.199757159,0.727295999,-2.154089125,0.438469044,-0.912091007,black,male,-0.217566318
-8.076111487,0.480153144,0.478110853,-0.717257759,-0.683179135,0.01622601,0.230475262,0.125491495,black,female,0.024843506
-131.6608161,-0.904587606,-0.522809716,-0.649856871,0.607964552,-0.97529873,0.087155065,1.303923132,black,female,0.414809972
-179.0742972,0.158982004,-0.349308802,-0.378889761,1.12719957,-0.491235688,0.547821835,0.962992171,black,male,-0.748862961
-50.92871307,-1.68573008,1.554679688,-0.93335787,0.40479745,0.340675325,0.315796301,2.056860407,black,male,-1.192480771
249.8684201,0.336005918,0.327352575,-0.756554722,2.310105496,-0.00444923,-0.0412636,0.406138344,white,female,1.256292909
239.319919,0.416983095,1.461575974,-0.051776403,-0.164545003,-0.388497836,-0.752578959,-0.469432352,white,female,1.049606584
255.816806,1.858687591,-0.575921422,1.66884784,-0.629593947,0.145942294,-0.451790523,0.714963816,white,female,1.194182301
94.88037034,-0.637723016,-0.385603002,-0.584440564,-0.069869554,0.240807806,-0.476966974,-1.466753384,white,male,-0.175958596
175.6718051,0.389661011,0.742090162,0.024775519,-0.551408142,1.829008538,-1.382661862,-1.196507321,white,female,-0.560287533
-3.394983269,-1.510171829,-0.039696458,-0.377399661,-0.048811531,0.025980292,-0.778046226,0.549948658,black,female,0.611430033
25.66744182,-1.287305089,-0.110489502,0.162853889,0.332911517,-0.379819436,0.749521243,1.937931781,black,male,0.516030854
14.95810121,-0.71873138,0.408977826,-0.82631766,-0.507664549,0.133601408,-1.438870153,0.49725238,white,female,-0.09204561
-53.6655976,0.025071804,-0.671080955,0.615475687,1.002408817,-1.368950178,-0.299661785,-1.296963348,white,female,-0.107467834
-112.0220941,-0.850973601,0.444264136,-1.281627773,-0.753481589,0.097603338,0.592510604,-0.983245448,black,male,-0.872954802
107.7490442,-0.284370859,0.538124104,0.96506898,0.545646154,-0.294889321,1.358050079,0.419831293,white,female,-1.013045252
28.37953958,-1.45409801,0.738089642,-1.556158428,-0.969926507,0.537230587,-1.146175684,-0.989399695,black,female,0.106382058
-234.8565212,-0.838174214,-1.773598378,-1.139750759,0.074895273,0.141457,0.356632564,-0.775415863,black,male,0.200269446
141.1338142,-1.66898931,0.796239993,0.584368966,0.435097941,0.159679848,-0.728077622,0.295934297,white,male,-0.206210122
47.22650318,-0.888873291,0.366519239,0.236736112,-0.133253994,0.046749071,-1.017413081,1.213550235,black,male,1.369696653
-4.980813569,-0.232934681,1.233719526,1.030876919,-1.571116588,1.668855322,-0.50002418,-0.073828962,black,male,-0.703644343
224.8850442,-0.787590614,0.989831663,0.836867532,-0.838158338,1.895772666,-1.246836348,-0.966541261,white,female,0.943137019
-28.04057355,-0.948762946,0.006537054,0.624174173,0.318796837,0.984090522,1.448479854,1.314875082,black,female,0.180970963
14.83706129,-0.223229671,0.698765383,-1.677217584,1.215860832,-1.181970514,-1.220767676,0.671502088,white,female,-0.724925755
71.13586084,-1.639323442,0.990459963,-0.565011373,1.477419256,1.598929253,0.524147631,0.619206786,black,male,-0.124345475
-112.4742592,-1.315768123,-0.605144054,0.030922855,0.529705665,0.541146294,-0.227848554,-0.057903976,black,female,-1.210073885
-153.3648236,0.626185649,-1.047607176,-0.357281856,-0.053775233,0.506258065,1.284385439,-1.801582564,black,female,0.111112506
-207.8760973,1.846232749,-0.493608911,0.277044421,0.269649078,0.57705755,0.374221513,-0.148064185,black,female,0.031051702
-53.79636388,-0.466291138,1.029504712,0.235583463,0.979764351,-0.549119808,-0.830388276,0.820921047,black,female,-0.747596864
361.5885126,1.034385258,2.422406354,-0.723358272,-1.164118628,-1.48085157,-0.008335527,-0.118143565,white,male,2.295706599
-286.9871757,0.751841749,1.184325513,-0.308933496,1.04054701,-1.592857438,-0.123670486,-1.469837421,black,male,-1.743743999
32.80855507,1.707418924,0.421107795,-1.455099698,1.282067207,0.213001192,1.164604917,-0.210472364,black,female,0.999003461
29.27742479,-1.653692422,-1.681807115,0.107519785,0.998808738,0.28541883,-0.456735452,0.064240363,white,female,0.592284577
-113.3656737,0.398975149,-0.853638236,0.77656329,-0.624913068,-0.173566764,-2.551314895,1.572018444,white,male,-0.380398804
-74.40731806,-0.745920604,-0.283515369,0.556328695,2.079413955,-0.235236483,0.1702046,0.227038482,white,female,-1.687870593
-3.217352773,0.921881427,-1.023525467,-0.683649707,-0.164141926,-0.694546761,0.228472552,-1.500868099,white,female,0.454113466
-8.981098373,0.450680196,-0.190384333,-0.272208432,-0.185665703,0.992505962,-0.920864273,-0.187398671,white,male,-1.043907787
-18.19406546,1.159014498,0.372990289,-1.437909042,0.652825598,2.281043194,0.372002523,0.915679915,black,male,-0.332321377
-121.2796566,0.881736275,0.342719665,0.154506618,-1.733249938,-1.921214264,-1.616118029,0.750189144,black,female,-0.235680586
281.598135,0.58720846,0.556064618,-0.372952459,-0.677414839,0.597287239,0.262120772,0.588453168,white,male,1.72511065
13.51765869,-0.45439761,0.485646402,1.453008135,-0.472352941,2.076254247,-0.040701079,-0.502206778,black,female,-0.178882287
109.863715,-1.4749746,0.97752201,0.378866383,0.74277892,-0.032611882,-0.681141022,0.068636752,white,female,0.054777892
-114.1786474,-0.464656438,-0.647944445,-0.762827941,0.181459507,-1.701810635,-0.57562107,-0.94344581,black,female,0.263687985
73.52198976,-0.726528399,0.865665877,0.947571189,0.827782326,0.872075038,0.836406192,0.703579289,white,male,-0.316543763
44.64136045,-1.342869797,0.665389082,0.110351687,0.222925884,-1.743263889,1.113091517,-0.959732648,black,male,0.421574181
59.63801099,-0.603714522,-0.442276761,-0.04902907,-1.286095046,-1.498757777,-0.843447457,1.556058625,white,female,0.578002816
85.64549061,1.304893925,-1.196370496,0.674246912,-1.353578642,-1.219204171,0.166742074,-0.414318937,white,female,0.928547052
0.898641142,0.767482464,0.95363697,0.352085764,1.062079282,-0.033144007,-0.782935815,0.287170261,black,female,-0.222792559
149.9373554,-0.247053687,-0.091546477,-2.197342996,-0.22687455,-0.555518083,1.306869084,0.144221869,white,male,0.540032228
-8.44198108,0.728720663,1.229625872,-0.215882807,1.029494755,0.093724896,0.915901956,-0.221366386,white,female,-2.011078556
-6.386575912,-1.189646388,0.199583703,-0.39857395,-1.113944452,0.161576224,0.513699505,-2.635439625,black,female,0.463800969
-133.2527111,0.528578023,-0.052532419,-0.129217036,-0.545564326,-1.023351767,1.074105633,-0.23876411,white,male,-1.78568947
-150.3511238,-1.562570934,-0.477685831,0.995772852,-0.466086814,-1.118725549,1.57886124,0.344758674,black,female,-0.933347184
-10.73873417,-1.86634933,-0.142941829,0.023897298,-0.349159675,0.186087429,-0.196744965,0.363779377,black,male,1.27945532
-205.4123523,0.464820905,-0.241209725,-1.951239819,1.901751784,0.507787572,-1.130073449,-0.223589927,black,male,-1.094532755
-83.09568864,2.030784847,0.461674383,-0.086109636,0.358472895,1.191993279,-0.191224222,0.022205635,black,female,-0.675590056
-59.01472455,1.10083694,-0.248982052,-0.15779718,-0.915548916,-0.040332081,-0.617489068,1.772757381,black,male,-0.105803901
-273.433322,-2.818356082,-1.196886377,0.042274417,0.229982843,-1.102144362,-1.293744604,1.098271288,black,male,-1.363879195
-29.43953261,-0.035242092,0.816073642,-0.43305999,-0.388155576,-0.344857211,0.03068984,-0.980330916,white,female,-0.748354963
-69.31906893,0.670869346,0.609154319,-1.045363536,-1.523725861,1.078625132,-0.142099929,1.305169428,white,male,-2.078700709
171.1309896,-0.483820181,1.375962816,-1.486009153,-0.989597764,0.604009257,0.364171584,-0.941322021,black,male,1.566635915
177.5326302,0.203073022,0.601542344,0.31150221,-1.038715315,1.257341847,-0.453236197,-1.239160528,white,female,0.786400185
279.3120688,0.232193794,0.649429755,2.228291648,-0.421966064,0.977137588,-0.815342878,-0.143554145,white,male,2.105660754
-190.3117004,-2.62712909,0.15999913,0.184712367,-0.300804723,-0.873629984,-0.753625137,0.087931385,black,male,-0.206330446
-247.3238104,1.549740526,-1.835200475,-0.006256698,0.993867783,-0.356128626,-1.221710205,-0.946798486,black,male,-0.199295978
-425.2221649,-1.167311592,-2.56151904,-1.123868079,0.932875888,0.546709738,-0.509746076,0.666499977,black,female,-0.76339481
31.963104,-0.756371247,0.196119096,0.385559561,-0.267659889,1.826438441,0.74969717,1.011517804,black,male,-0.000106351
-26.26593745,-1.27495,0.034711798,-0.497807327,-1.193664432,0.085528832,0.354881737,-0.208464298,black,male,0.529269463
-93.18022011,-0.969530989,-2.687453484,-0.288911912,0.997994313,0.353811728,0.598587417,-0.553799787,white,male,-0.166476621
100.8104392,-0.926247512,1.114571464,-0.962100704,-0.255484029,-0.335237805,1.416125829,0.359670725,black,male,0.68137507
-23.0695981,-0.716747908,-0.7972632,-0.190604147,-0.155477808,0.184834296,0.044867478,-0.593792033,black,male,0.300835005
5.591693462,-0.966758187,-1.35095931,0.486560763,-1.301751747,0.334070952,-0.31936385,-1.201623523,white,male,0.472962384
-48.53252932,0.575041232,-0.307864531,1.290672024,0.030154294,0.761497701,-1.116164411,0.356284196,black,female,0.009767351
250.6683255,-0.57181454,0.093317025,-2.099205768,-0.58040446,0.14673938,0.123920075,2.486456802,black,male,3.135487004
-46.50982212,-0.042863886,-0.755794168,-1.059840643,1.516258636,2.428596399,0.213395424,1.472700968,black,male,0.798289162
-272.9566835,-0.329182304,-1.048371413,-0.603973103,0.083177303,-0.651650322,-1.381423824,0.458932197,black,female,-1.290852646
87.91206389,1.309864487,2.834828421,-0.032050475,1.448283009,-1.356443734,-0.825512731,-2.030919354,black,female,0.13746936
-131.1823098,-3.095339555,-2.037019529,-0.027366544,-1.840402361,-0.933349602,-0.745592528,-1.941153547,white,female,-0.324940603
-38.03738513,-0.34230355,-1.307536592,0.339097578,1.252240265,-0.044011805,0.44397359,-0.040121507,black,female,0.622783248
24.21948243,0.953928793,-0.93616407,-0.430108939,0.669730071,2.012511896,-1.287375118,0.414197404,black,female,1.808484143
71.73289639,2.057079183,-0.968993215,0.883705098,-1.172858871,-0.008636703,-0.233674827,0.358486473,white,male,0.195412159
316.4270326,0.97052711,0.769065029,0.833210778,-1.065287939,1.017658736,0.615275933,1.67715329,white,female,1.121864894
-97.82193727,0.496725562,-2.059772318,-0.357342671,0.169528892,1.689530082,1.358120167,-1.566474669,black,female,0.47549505
137.347814,1.251195016,0.78699725,1.086286021,-0.732000024,0.35036379,-1.515594418,0.379092915,white,female,-0.133581372
-134.283078,1.184599948,0.395591844,-0.458346351,2.13403814,-1.20112523,-2.031314733,0.991050725,black,male,-0.42039627
-56.22056347,0.420069849,-1.365953026,0.273508304,1.113164611,0.183453302,0.118853321,0.928713032,white,female,0.280288725
33.80584737,-1.415645046,0.309087225,-1.288169214,-0.785207848,1.502097806,0.516049796,1.769461044,white,female,-0.944517502
-3.288399364,0.664344188,-0.066303583,0.29679455,-0.154133383,2.156253785,-1.409139389,-0.020321212,white,female,-0.461947389
24.75300813,1.70597789,0.838301469,0.541926264,1.07449685,-0.270588853,-0.605064775,0.332387933,white,female,-0.461448687
82.10541697,-1.893803389,-0.148696989,-0.622430355,0.103135309,0.136914483,1.40780282,0.830758671,white,female,0.511259393
-175.3088114,0.538719872,-1.045772425,-0.242910396,0.416944447,0.775534557,1.21027712,-0.325326843,black,female,-0.938940224
51.3674716,0.252284454,0.790187412,0.501446621,-0.910503462,1.550257736,-1.886526917,0.758966169,white,female,-0.239422172
-413.3037707,1.891239171,-1.101650213,-0.259763738,0.434765658,-0.135237263,-1.86031832,-0.45022891,black,female,-2.984886907
-271.82121,0.295051493,-1.038777765,1.399642631,0.385797129,1.25065952,-0.576055177,0.046960464,black,female,-1.009202508
-75.69300374,-0.095059452,-0.944847338,-0.293999266,1.461545857,0.915773215,0.981158678,0.2860321,white,male,-1.007618409
-62.30694073,0.297254823,-1.002833425,-0.040332888,0.366072881,0.356926446,-0.301189536,-1.85885495,white,female,-0.370983646
